Commodity,Country,Unit,Quantity,Value
PROCESSED VEGETABLES                              ,TUNISIA,KGS,0.0,0.0
PROCESSED VEGETABLES                              ,TURKEY,KGS,610296.0,0.96
PROCESSED VEGETABLES                              ,U ARAB EMTS,KGS,195799.0,0.21
PROCESSED VEGETABLES                              ,U K,KGS,409833.0,0.56
PROCESSED VEGETABLES                              ,U S A,KGS,4443747.0,4.88
PROCESSED VEGETABLES                              ,UKRAINE,KGS,8090.0,0.08
PROCESSED VEGETABLES                              ,UNSPECIFIED,KGS,18400.0,0.02
PROCESSED VEGETABLES                              ,VIETNAM SOC REP,KGS,15456.0,0.03
PULP AND WASTE PAPER                              ,AUSTRIA,KGS,32541049.0,27.72
PULP AND WASTE PAPER                              ,BELARUS,KGS,0.0,0.0
PULP AND WASTE PAPER                              ,BELGIUM,KGS,15555439.0,12.45
PULP AND WASTE PAPER                              ,BRAZIL,KGS,3970328.0,4.57
PULP AND WASTE PAPER                              ,BULGARIA,KGS,129344.0,0.08
PULP AND WASTE PAPER                              ,CANADA,KGS,363833629.0,323.45
PULP AND WASTE PAPER                              ,CHILE,KGS,107647429.0,103.3
PULP AND WASTE PAPER                              ,CHINA P RP,KGS,35836031.0,52.97
PULP AND WASTE PAPER                              ,CROATIA,KGS,1928803.0,1.29
PULP AND WASTE PAPER                              ,ESTONIA,KGS,39887263.0,31.57
PULP AND WASTE PAPER                              ,FINLAND,KGS,14194391.0,13.9
PULP AND WASTE PAPER                              ,FRANCE,KGS,15453571.0,13.78
PULP AND WASTE PAPER                              ,GEORGIA,KGS,49259.0,0.07
PULP AND WASTE PAPER                              ,GERMANY,KGS,59844559.0,72.83
PULP AND WASTE PAPER                              ,GREECE,KGS,37950.0,0.02
PULP AND WASTE PAPER                              ,HONG KONG,KGS,9309348.0,8.45
PULP AND WASTE PAPER                              ,HUNGARY,KGS,25.0,0.0
PULP AND WASTE PAPER                              ,ICELAND,KGS,1077659.0,1.05
PULP AND WASTE PAPER                              ,INDONESIA,KGS,275545278.0,233.73
PULP AND WASTE PAPER                              ,IRAN,KGS,183719.0,0.2
PULP AND WASTE PAPER                              ,ITALY,KGS,5269098.0,4.16
PULP AND WASTE PAPER                              ,JAPAN,KGS,2748960.0,2.53
PULP AND WASTE PAPER                              ,KOREA RP,KGS,659830.0,1.32
PULP AND WASTE PAPER                              ,LATVIA,KGS,129900.0,0.11
PULP AND WASTE PAPER                              ,LITHUANIA,KGS,137600.0,0.08
PULP AND WASTE PAPER                              ,MALAYSIA,KGS,1836791.0,2.07
PULP AND WASTE PAPER                              ,MOZAMBIQUE,KGS,20254242.0,20.23
PULP AND WASTE PAPER                              ,NETHERLAND,KGS,18449501.0,15.34
PULP AND WASTE PAPER                              ,NEW ZEALAND,KGS,137376382.0,115.08
PULP AND WASTE PAPER                              ,NORWAY,KGS,4392318.0,2.53
PULP AND WASTE PAPER                              ,OMAN,KGS,0.0,0.0
PULP AND WASTE PAPER                              ,POLAND,KGS,2121660.0,1.74
PULP AND WASTE PAPER                              ,PORTUGAL,KGS,395074.0,0.51
PULP AND WASTE PAPER                              ,RUSSIA,KGS,30092249.0,24.96
PULP AND WASTE PAPER                              ,SAUDI ARAB,KGS,40050.0,0.02
PULP AND WASTE PAPER                              ,SINGAPORE,KGS,102485185.0,87.83
PULP AND WASTE PAPER                              ,SLOVENIA,KGS,31337.0,0.03
PULP AND WASTE PAPER                              ,SOUTH AFRICA,KGS,446675185.0,391.32
PULP AND WASTE PAPER                              ,SPAIN,KGS,3258907.0,2.41
PULP AND WASTE PAPER                              ,SWAZILAND,KGS,51156.0,0.04
PULP AND WASTE PAPER                              ,SWEDEN,KGS,213820839.0,198.59
PULP AND WASTE PAPER                              ,SWITZERLAND,KGS,4889601.0,5.92
PULP AND WASTE PAPER                              ,THAILAND,KGS,3188317.0,2.3
PULP AND WASTE PAPER                              ,TURKEY,KGS,6009044.0,5.17
PULP AND WASTE PAPER                              ,U ARAB EMTS,KGS,1307345.0,1.27
PULP AND WASTE PAPER                              ,U K,KGS,0.0,0.0
PULP AND WASTE PAPER                              ,U S A,KGS,279074837.0,329.1
PULP AND WASTE PAPER                              ,UKRAINE,KGS,0.0,0.0
PULP AND WASTE PAPER                              ,UZBEKISTAN,KGS,906250.0,1.81
PULP AND WASTE PAPER                              ,VIETNAM SOC REP,KGS,0.0,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",AFGHANISTAN,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",ALGERIA,,,0.04
"COTTON FABRICS, MADEUPS ETC.                      ",ARMENIA,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",AUSTRALIA,,,1.39
"COTTON FABRICS, MADEUPS ETC.                      ",AUSTRIA,,,0.32
"COTTON FABRICS, MADEUPS ETC.                      ",BAHARAIN IS,,,0.32
"COTTON FABRICS, MADEUPS ETC.                      ",BANGLADESH PR,,,152.95
"COTTON FABRICS, MADEUPS ETC.                      ",BELGIUM,,,1.05
"COTTON FABRICS, MADEUPS ETC.                      ",BELIZE,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",BRAZIL,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",BULGARIA,,,0.34
"COTTON FABRICS, MADEUPS ETC.                      ",CAMBODIA,,,2.47
"COTTON FABRICS, MADEUPS ETC.                      ",CANADA,,,19.96
"COTTON FABRICS, MADEUPS ETC.                      ",CHAD,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",CHILE,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",CHINA P RP,,,252.19
"COTTON FABRICS, MADEUPS ETC.                      ",COLOMBIA,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",CROATIA,,,0.06
"COTTON FABRICS, MADEUPS ETC.                      ",CZECH REPUBLIC,,,0.05
"COTTON FABRICS, MADEUPS ETC.                      ",DENMARK,,,0.04
"COTTON FABRICS, MADEUPS ETC.                      ",DJIBOUTI,,,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",DOMINIC REP,,,0.05
"COTTON FABRICS, MADEUPS ETC.                      ",EGYPT A RP,,,1.18
"COTTON FABRICS, MADEUPS ETC.                      ",ERITREA,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",ESTONIA,,,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",ETHIOPIA,,,0.18
"COTTON FABRICS, MADEUPS ETC.                      ",FIJI IS,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",FINLAND,,,0.2
"COTTON FABRICS, MADEUPS ETC.                      ",FRANCE,,,2.67
"COTTON FABRICS, MADEUPS ETC.                      ",GERMANY,,,3.62
"COTTON FABRICS, MADEUPS ETC.                      ",GREECE,,,0.07
"COTTON FABRICS, MADEUPS ETC.                      ",GUATEMALA,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",HONDURAS,,,0.15
"COTTON FABRICS, MADEUPS ETC.                      ",HONG KONG,,,16.79
"COTTON FABRICS, MADEUPS ETC.                      ",HUNGARY,,,0.05
"COTTON FABRICS, MADEUPS ETC.                      ",INDONESIA,,,2.01
"COTTON FABRICS, MADEUPS ETC.                      ",IRAN,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",IRELAND,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",ISRAEL,,,0.22
"COTTON FABRICS, MADEUPS ETC.                      ",ITALY,,,12.04
"COTTON FABRICS, MADEUPS ETC.                      ",JAPAN,,,12.3
"COTTON FABRICS, MADEUPS ETC.                      ",JORDAN,,,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",KAZAKHSTAN,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",KENYA,,,0.14
"COTTON FABRICS, MADEUPS ETC.                      ",KOREA DP RP,,,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",KOREA RP,,,8.7
"COTTON FABRICS, MADEUPS ETC.                      ",KUWAIT,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",LATVIA,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",LEBANON,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",LESOTHO,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",LITHUANIA,,,0.11
"COTTON FABRICS, MADEUPS ETC.                      ",LUXEMBOURG,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",MACAO,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",MADAGASCAR,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",MALAYSIA,,,5.69
"COTTON FABRICS, MADEUPS ETC.                      ",MALDIVES,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",MALTA,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",MAURITIUS,,,0.26
"COTTON FABRICS, MADEUPS ETC.                      ",MEXICO,,,0.14
"COTTON FABRICS, MADEUPS ETC.                      ",MOROCCO,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",MYANMAR,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",NEPAL,,,0.06
"COTTON FABRICS, MADEUPS ETC.                      ",NETHERLAND,,,1.47
"COTTON FABRICS, MADEUPS ETC.                      ",NETHERLANDANTIL,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",NEW ZEALAND,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",NICARAGUA,,,0.46
"COTTON FABRICS, MADEUPS ETC.                      ",NIGERIA,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",NORWAY,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",OMAN,,,0.1
"COTTON FABRICS, MADEUPS ETC.                      ",PAPUA N GNA,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",PERU,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",PHILIPPINES,,,0.48
"COTTON FABRICS, MADEUPS ETC.                      ",POLAND,,,0.87
"COTTON FABRICS, MADEUPS ETC.                      ",PORTUGAL,,,1.29
"COTTON FABRICS, MADEUPS ETC.                      ",PUERTO RICO,,,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",QATAR,,,0.11
"COTTON FABRICS, MADEUPS ETC.                      ",ROMANIA,,,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",RUSSIA,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",SAUDI ARAB,,,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",SENEGAL,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",SEYCHELLES,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",SIERRA LEONE,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",SINGAPORE,,,1.25
"COTTON FABRICS, MADEUPS ETC.                      ",SLOVAK REP,,,0.04
"COTTON FABRICS, MADEUPS ETC.                      ",SLOVENIA,,,0.25
"COTTON FABRICS, MADEUPS ETC.                      ",SOUTH AFRICA,,,0.02
"COTTON FABRICS, MADEUPS ETC.                      ",SPAIN,,,0.97
"COTTON FABRICS, MADEUPS ETC.                      ",SRI LANKA DSR,,,16.36
"COTTON FABRICS, MADEUPS ETC.                      ",SWAZILAND,,,0.0
"COTTON FABRICS, MADEUPS ETC.                      ",SWEDEN,,,0.07
"COTTON FABRICS, MADEUPS ETC.                      ",SWITZERLAND,,,0.9
"COTTON FABRICS, MADEUPS ETC.                      ",TAIWAN,,,4.78
"COTTON FABRICS, MADEUPS ETC.                      ",TANZANIA REP,,,0.26
"COTTON FABRICS, MADEUPS ETC.                      ",THAILAND,,,2.85
"COTTON FABRICS, MADEUPS ETC.                      ",TOGO,,,0.01
"COTTON FABRICS, MADEUPS ETC.                      ",TUNISIA,,,0.28
"COTTON FABRICS, MADEUPS ETC.                      ",TURKEY,,,7.2
"COTTON FABRICS, MADEUPS ETC.                      ",U ARAB EMTS,,,3.16
"COTTON FABRICS, MADEUPS ETC.                      ",U K,,,2.46
"COTTON FABRICS, MADEUPS ETC.                      ",U S A,,,76.17
"COTTON FABRICS, MADEUPS ETC.                      ",UNSPECIFIED,,,0.68
"COTTON FABRICS, MADEUPS ETC.                      ",VIETNAM SOC REP,,,36.72
COTTON YARN                                       ,AUSTRALIA,TON,0.0,0.0
COTTON YARN                                       ,BANGLADESH PR,TON,29.0,0.15
COTTON YARN                                       ,BELGIUM,TON,1.0,0.01
COTTON YARN                                       ,BRAZIL,TON,0.0,0.0
COTTON YARN                                       ,CANADA,TON,7.0,0.03
COTTON YARN                                       ,CHINA P RP,TON,2104.0,8.19
COTTON YARN                                       ,COLOMBIA,TON,77.0,0.34
COTTON YARN                                       ,EGYPT A RP,TON,237.0,1.19
COTTON YARN                                       ,FRANCE,TON,0.0,0.0
COTTON YARN                                       ,GERMANY,TON,41.0,0.41
COTTON YARN                                       ,GUATEMALA,TON,0.0,0.0
COTTON YARN                                       ,HONG KONG,TON,9.0,0.15
COTTON YARN                                       ,INDONESIA,TON,864.0,2.06
COTTON YARN                                       ,ITALY,TON,136.0,0.99
COTTON YARN                                       ,JAPAN,TON,6.0,0.02
COTTON YARN                                       ,KOREA RP,TON,0.0,0.0
COTTON YARN                                       ,LITHUANIA,TON,31.0,0.12
COTTON YARN                                       ,MALAYSIA,TON,451.0,1.06
COTTON YARN                                       ,MAURITIUS,TON,93.0,0.25
COTTON YARN                                       ,MEXICO,TON,0.0,0.0
COTTON YARN                                       ,NETHERLAND,TON,0.0,0.0
COTTON YARN                                       ,NIGERIA,TON,0.0,0.0
COTTON YARN                                       ,OMAN,TON,1119.0,3.03
COTTON YARN                                       ,PERU,TON,35.0,0.17
COTTON YARN                                       ,PORTUGAL,TON,0.0,0.0
COTTON YARN                                       ,QATAR,TON,0.0,0.0
COTTON YARN                                       ,ROMANIA,TON,0.0,0.0
COTTON YARN                                       ,SINGAPORE,TON,63.0,0.25
COTTON YARN                                       ,SOUTH AFRICA,TON,0.0,0.0
COTTON YARN                                       ,SPAIN,TON,16.0,0.11
COTTON YARN                                       ,SRI LANKA DSR,TON,161.0,1.35
COTTON YARN                                       ,SWITZERLAND,TON,0.0,0.0
COTTON YARN                                       ,TAIWAN,TON,33.0,0.03
COTTON YARN                                       ,THAILAND,TON,58.0,0.04
COTTON YARN                                       ,TURKEY,TON,34.0,0.17
COTTON YARN                                       ,U ARAB EMTS,TON,9.0,0.01
COTTON YARN                                       ,U K,TON,1.0,0.02
COTTON YARN                                       ,U S A,TON,7.0,0.02
COTTON YARN                                       ,UNSPECIFIED,TON,0.0,0.0
COTTON YARN                                       ,VIETNAM SOC REP,TON,16021.0,54.08
MANMADE STAPLE FIBRE                              ,ALGERIA,KGS,0.0,0.0
MANMADE STAPLE FIBRE                              ,AUSTRALIA,KGS,4.0,0.0
MANMADE STAPLE FIBRE                              ,AUSTRIA,KGS,14476659.0,45.67
MANMADE STAPLE FIBRE                              ,BANGLADESH PR,KGS,3385490.0,1.89
MANMADE STAPLE FIBRE                              ,BELARUS,KGS,0.0,0.0
MANMADE STAPLE FIBRE                              ,BELGIUM,KGS,1060462.0,8.61
MANMADE STAPLE FIBRE                              ,BRAZIL,KGS,89005.0,0.17
MANMADE STAPLE FIBRE                              ,CANADA,KGS,55640.0,0.07
MANMADE STAPLE FIBRE                              ,CHINA P RP,KGS,67698453.0,121.77
MANMADE STAPLE FIBRE                              ,CROATIA,KGS,121438.0,0.36
